state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
stateabrev,cycle,code:2020,plan:2020,avg eg_adj:2020,percentrank eg_adj:2020,avg bias:2020,percentrank bias:2020,avg mmd:2020,percentrank mmd:2020,sum wasted_dem:2020,sum wasted_rep:2020,sum votes_dem:2020,sum votes_twop:2020,sum seats:2020,sum seats_dem:2020,sum seats_r:2020
NJ,1979,NJ1979,NJ1,0.073,0.754,-0.044,0.502,-0.019,0.389,3316635,3879163,7889147,14391597,320,213,107
NJ,1981,NJ1981,NJ2,0.016,0.236,-0.007,0.108,-0.002,0.064,4886701,4286455,9024956,18346313,400,199,201
NJ,1983,NJ1983,NJ2,0.016,0.236,-0.007,0.108,-0.002,0.064,4886701,4286455,9024956,18346313,400,199,201
NJ,1985,NJ1985,NJ2,0.016,0.236,-0.007,0.108,-0.002,0.064,4886701,4286455,9024956,18346313,400,199,201
NJ,1987,NJ1987,NJ2,0.016,0.236,-0.007,0.108,-0.002,0.064,4886701,4286455,9024956,18346313,400,199,201
NJ,1989,NJ1989,NJ2,0.016,0.236,-0.007,0.108,-0.002,0.064,4886701,4286455,9024956,18346313,400,199,201
NJ,1991,NJ1991,NJ3,-0.054,0.576,-0.088,0.842,-0.051,0.901,5406327,3223302,7877995,17259258,400,146,254
NJ,1993,NJ1993,NJ3,-0.054,0.576,-0.088,0.842,-0.051,0.901,5406327,3223302,7877995,17259258,400,146,254
NJ,1995,NJ1995,NJ3,-0.054,0.576,-0.088,0.842,-0.051,0.901,5406327,3223302,7877995,17259258,400,146,254
NJ,1997,NJ1997,NJ3,-0.054,0.576,-0.088,0.842,-0.051,0.901,5406327,3223302,7877995,17259258,400,146,254
NJ,1999,NJ1999,NJ3,-0.054,0.576,-0.088,0.842,-0.051,0.901,5406327,3223302,7877995,17259258,400,146,254
NJ,2001,NJ2001,NJ4,0.066,0.690,0.017,0.227,0.013,0.305,4657064,4394009,9254977,18102147,400,235,165
NJ,2003,NJ2003,NJ4,0.066,0.690,0.017,0.227,0.013,0.305,4657064,4394009,9254977,18102147,400,235,165
NJ,2005,NJ2005,NJ4,0.066,0.690,0.017,0.227,0.013,0.305,4657064,4394009,9254977,18102147,400,235,165
NJ,2007,NJ2007,NJ4,0.066,0.690,0.017,0.227,0.013,0.305,4657064,4394009,9254977,18102147,400,235,165
NJ,2009,NJ2009,NJ4,0.066,0.690,0.017,0.227,0.013,0.305,4657064,4394009,9254977,18102147,400,235,165
NJ,2011,NJ2011,NJ5,0.066,0.685,0.014,0.192,0.014,0.310,3059475,3093363,6561750,12305677,320,202,118
NJ,2013,NJ2013,NJ5,0.066,0.685,0.014,0.192,0.014,0.310,3059475,3093363,6561750,12305677,320,202,118
NJ,2015,NJ2015,NJ5,0.066,0.685,0.014,0.192,0.014,0.310,3059475,3093363,6561750,12305677,320,202,118
NJ,2017,NJ2017,NJ5,0.066,0.685,0.014,0.192,0.014,0.310,3059475,3093363,6561750,12305677,320,202,118
NM,1972,NM1972,NM1,0.108,0.906,0.076,0.764,0.036,0.714,376202,527563,957425,1807530,344,231,113
NM,1974,NM1974,NM1,0.108,0.906,0.076,0.764,0.036,0.714,376202,527563,957425,1807530,344,231,113
NM,1976,NM1976,NM1,0.108,0.906,0.076,0.764,0.036,0.714,376202,527563,957425,1807530,344,231,113
NM,1978,NM1978,NM1,0.108,0.906,0.076,0.764,0.036,0.714,376202,527563,957425,1807530,344,231,113
NM,1980,NM1980,NM1,0.108,0.906,0.076,0.764,0.036,0.714,376202,527563,957425,1807530,344,231,113
NM,1984,NM1984,NM2,0.078,0.778,0.074,0.744,0.035,0.685,384812,483489,931678,1736601,276,180,96
NM,1986,NM1986,NM2,0.078,0.778,0.074,0.744,0.035,0.685,384812,483489,931678,1736601,276,180,96
NM,1988,NM1988,NM2,0.078,0.778,0.074,0.744,0.035,0.685,384812,483489,931678,1736601,276,180,96
NM,1990,NM1990,NM2,0.078,0.778,0.074,0.744,0.035,0.685,384812,483489,931678,1736601,276,180,96
NM,1992,NM1992,NM3,0.069,0.729,0.036,0.399,0.017,0.360,608376,686252,1382161,2589258,350,223,127
NM,1994,NM1994,NM3,0.069,0.729,0.036,0.399,0.017,0.360,608376,686252,1382161,2589258,350,223,127
NM,1996,NM1996,NM3,0.069,0.729,0.036,0.399,0.017,0.360,608376,686252,1382161,2589258,350,223,127
NM,1998,NM1998,NM3,0.069,0.729,0.036,0.399,0.017,0.360,608376,686252,1382161,2589258,350,223,127
NM,2000,NM2000,NM3,0.069,0.729,0.036,0.399,0.017,0.360,608376,686252,1382161,2589258,350,223,127
NM,2002,NM2002,NM4,0.016,0.256,0.025,0.325,0.011,0.251,815952,759180,1706199,3150265,349,208,141
NM,2004,NM2004,NM4,0.016,0.256,0.025,0.325,0.011,0.251,815952,759180,1706199,3150265,349,208,141
NM,2006,NM2006,NM4,0.016,0.256,0.025,0.325,0.011,0.251,815952,759180,1706199,3150265,349,208,141
NM,2008,NM2008,NM4,0.016,0.256,0.025,0.325,0.011,0.251,815952,759180,1706199,3150265,349,208,141
NM,2010,NM2010,NM4,0.016,0.256,0.025,0.325,0.011,0.251,815952,759180,1706199,3150265,349,208,141
NM,2012,NM2012,NM5,-0.016,0.251,-0.003,0.054,-0.012,0.266,738567,675157,1523108,2827448,280,156,124
NM,2014,NM2014,NM5,-0.016,0.251,-0.003,0.054,-0.012,0.266,738567,675157,1523108,2827448,280,156,124
NM,2016,NM2016,NM5,-0.016,0.251,-0.003,0.054,-0.012,0.266,738567,675157,1523108,2827448,280,156,124
NM,2018,NM2018,NM5,-0.016,0.251,-0.003,0.054,-0.012,0.266,738567,675157,1523108,2827448,280,156,124
NV,1972,NV1972,NV1,0.077,0.773,0.030,0.360,0.017,0.350,208165,241298,509944,898927,200,143,57
NV,1974,NV1974,NV1,0.077,0.773,0.030,0.360,0.017,0.350,208165,241298,509944,898927,200,143,57
NV,1976,NV1976,NV1,0.077,0.773,0.030,0.360,0.017,0.350,208165,241298,509944,898927,200,143,57
NV,1978,NV1978,NV1,0.077,0.773,0.030,0.360,0.017,0.350,208165,241298,509944,898927,200,143,57
NV,1980,NV1980,NV1,0.077,0.773,0.030,0.360,0.017,0.350,208165,241298,509944,898927,200,143,57
NV,1982,NV1982,NV2,0.068,0.709,0.017,0.217,0.003,0.094,317517,348622,675176,1332277,203,118,85
NV,1984,NV1984,NV2,0.068,0.709,0.017,0.217,0.003,0.094,317517,348622,675176,1332277,203,118,85
NV,1986,NV1986,NV2,0.068,0.709,0.017,0.217,0.003,0.094,317517,348622,675176,1332277,203,118,85
NV,1988,NV1988,NV2,0.068,0.709,0.017,0.217,0.003,0.094,317517,348622,675176,1332277,203,118,85
NV,1990,NV1990,NV2,0.068,0.709,0.017,0.217,0.003,0.094,317517,348622,675176,1332277,203,118,85
NV,1992,NV1992,NV3,0.147,0.985,0.048,0.547,0.019,0.399,505478,568161,1049534,2147278,210,131,79
NV,1994,NV1994,NV3,0.147,0.985,0.048,0.547,0.019,0.399,505478,568161,1049534,2147278,210,131,79
NV,1996,NV1996,NV3,0.147,0.985,0.048,0.547,0.019,0.399,505478,568161,1049534,2147278,210,131,79
NV,1998,NV1998,NV3,0.147,0.985,0.048,0.547,0.019,0.399,505478,568161,1049534,2147278,210,131,79
NV,2000,NV2000,NV3,0.147,0.985,0.048,0.547,0.019,0.399,505478,568161,1049534,2147278,210,131,79
NV,2002,NV2002,NV4,0.120,0.961,0.058,0.616,0.033,0.655,921572,724970,1654513,3293083,210,130,80
NV,2004,NV2004,NV4,0.120,0.961,0.058,0.616,0.033,0.655,921572,724970,1654513,3293083,210,130,80
NV,2006,NV2006,NV4,0.120,0.961,0.058,0.616,0.033,0.655,921572,724970,1654513,3293083,210,130,80
NV,2008,NV2008,NV4,0.120,0.961,0.058,0.616,0.033,0.655,921572,724970,1654513,3293083,210,130,80
NV,2010,NV2010,NV4,0.120,0.961,0.058,0.616,0.033,0.655,921572,724970,1654513,3293083,210,130,80
NV,2012,NV2012,NV5,0.100,0.892,0.021,0.286,0.004,0.108,834740,937866,1775163,3545212,168,99,69
NV,2014,NV2014,NV5,0.100,0.892,0.021,0.286,0.004,0.108,834740,937866,1775163,3545212,168,99,69
NV,2016,NV2016,NV5,0.100,0.892,0.021,0.286,0.004,0.108,834740,937866,1775163,3545212,168,99,69
NV,2018,NV2018,NV5,0.100,0.892,0.021,0.286,0.004,0.108,834740,937866,1775163,3545212,168,99,69
NY,1974,NY1974,NY1,0.024,0.340,-0.031,0.365,-0.028,0.532,5795061,4356901,10744951,20303923,599,349,250
NY,1976,NY1976,NY1,0.024,0.340,-0.031,0.365,-0.028,0.532,5795061,4356901,10744951,20303923,599,349,250
NY,1978,NY1978,NY1,0.024,0.340,-0.031,0.365,-0.028,0.532,5795061,4356901,10744951,20303923,599,349,250
NY,1980,NY1980,NY1,0.024,0.340,-0.031,0.365,-0.028,0.532,5795061,4356901,10744951,20303923,599,349,250
NY,1982,NY1982,NY2,0.024,0.330,0.058,0.611,0.053,0.906,6557634,5380678,13183037,23876625,748,471,277
NY,1984,NY1984,NY2,0.024,0.330,0.058,0.611,0.053,0.906,6557634,5380678,13183037,23876625,748,471,277
NY,1986,NY1986,NY2,0.024,0.330,0.058,0.611,0.053,0.906,6557634,5380678,13183037,23876625,748,471,277
NY,1988,NY1988,NY2,0.024,0.330,0.058,0.611,0.053,0.906,6557634,5380678,13183037,23876625,748,471,277
NY,1990,NY1990,NY2,0.024,0.330,0.058,0.611,0.053,0.906,6557634,5380678,13183037,23876625,748,471,277
NY,1992,NY1992,NY3,0.008,0.133,0.058,0.626,0.043,0.803,7259426,5522651,14628083,25564153,748,486,262
NY,1994,NY1994,NY3,0.008,0.133,0.058,0.626,0.043,0.803,7259426,5522651,14628083,25564153,748,486,262
NY,1996,NY1996,NY3,0.008,0.133,0.058,0.626,0.043,0.803,7259426,5522651,14628083,25564153,748,486,262
NY,1998,NY1998,NY3,0.008,0.133,0.058,0.626,0.043,0.803,7259426,5522651,14628083,25564153,748,486,262
NY,2000,NY2000,NY3,0.008,0.133,0.058,0.626,0.043,0.803,7259426,5522651,14628083,25564153,748,486,262
NY,2002,NY2002,NY4,-0.027,0.365,0.049,0.552,0.027,0.507,7626711,5230354,15759762,25714130,750,522,228
NY,2004,NY2004,NY4,-0.027,0.365,0.049,0.552,0.027,0.507,7626711,5230354,15759762,25714130,750,522,228
NY,2006,NY2006,NY4,-0.027,0.365,0.049,0.552,0.027,0.507,7626711,5230354,15759762,25714130,750,522,228
NY,2008,NY2008,NY4,-0.027,0.365,0.049,0.552,0.027,0.507,7626711,5230354,15759762,25714130,750,522,228
NY,2010,NY2010,NY4,-0.027,0.365,0.049,0.552,0.027,0.507,7626711,5230354,15759762,25714130,750,522,228
NY,2012,NY2012,NY5,-0.042,0.483,0.022,0.296,0.013,0.291,6962507,4638705,14610943,23202425,600,427,173
NY,2014,NY2014,NY5,-0.042,0.483,0.022,0.296,0.013,0.291,6962507,4638705,14610943,23202425,600,427,173
NY,2016,NY2016,NY5,-0.042,0.483,0.022,0.296,0.013,0.291,6962507,4638705,14610943,23202425,600,427,173
NY,2018,NY2018,NY5,-0.042,0.483,0.022,0.296,0.013,0.291,6962507,4638705,14610943,23202425,600,427,173
OH,1972,OH1972,OH1,0.033,0.394,0.040,0.443,0.035,0.680,4269231,4005061,8823677,16548585,495,298,197
OH,1974,OH1974,OH1,0.033,0.394,0.040,0.443,0.035,0.680,4269231,4005061,8823677,16548585,495,298,197
OH,1976,OH1976,OH1,0.033,0.394,0.040,0.443,0.035,0.680,4269231,4005061,8823677,16548585,495,298,197
OH,1978,OH1978,OH1,0.033,0.394,0.040,0.443,0.035,0.680,4269231,4005061,8823677,16548585,495,298,197
OH,1980,OH1980,OH1,0.033,0.394,0.040,0.443,0.035,0.680,4269231,4005061,8823677,16548585,495,298,197
OH,1982,OH1982,OH2,0.035,0.419,0.052,0.581,0.039,0.754,4418030,4452119,9494515,17740299,495,301,194
OH,1984,OH1984,OH2,0.035,0.419,0.052,0.581,0.039,0.754,4418030,4452119,9494515,17740299,495,301,194
OH,1986,OH1986,OH2,0.035,0.419,0.052,0.581,0.039,0.754,4418030,4452119,9494515,17740299,495,301,194
OH,1988,OH1988,OH2,0.035,0.419,0.052,0.581,0.039,0.754,4418030,4452119,9494515,17740299,495,301,194
OH,1990,OH1990,OH2,0.035,0.419,0.052,0.581,0.039,0.754,4418030,4452119,9494515,17740299,495,301,194
OH,1994,OH1994,OH3,-0.044,0.498,-0.080,0.798,-0.060,0.946,4450806,3080328,7170963,15062268,395,161,234
OH,1996,OH1996,OH3,-0.044,0.498,-0.080,0.798,-0.060,0.946,4450806,3080328,7170963,15062268,395,161,234
OH,1998,OH1998,OH3,-0.044,0.498,-0.080,0.798,-0.060,0.946,4450806,3080328,7170963,15062268,395,161,234
OH,2000,OH2000,OH3,-0.044,0.498,-0.080,0.798,-0.060,0.946,4450806,3080328,7170963,15062268,395,161,234
OH,2002,OH2002,OH4,-0.053,0.571,-0.081,0.808,-0.048,0.872,6269990,4249803,10479014,21039587,495,216,279
OH,2004,OH2004,OH4,-0.053,0.571,-0.081,0.808,-0.048,0.872,6269990,4249803,10479014,21039587,495,216,279
OH,2006,OH2006,OH4,-0.053,0.571,-0.081,0.808,-0.048,0.872,6269990,4249803,10479014,21039587,495,216,279
OH,2008,OH2008,OH4,-0.053,0.571,-0.081,0.808,-0.048,0.872,6269990,4249803,10479014,21039587,495,216,279
OH,2010,OH2010,OH4,-0.053,0.571,-0.081,0.808,-0.048,0.872,6269990,4249803,10479014,21039587,495,216,279
OH,2012,OH2012,OH5,-0.061,0.640,-0.117,0.946,-0.062,0.956,5182173,3620910,8188704,17606166,396,144,252
OH,2014,OH2014,OH5,-0.061,0.640,-0.117,0.946,-0.062,0.956,5182173,3620910,8188704,17606166,396,144,252
OH,2016,OH2016,OH5,-0.061,0.640,-0.117,0.946,-0.062,0.956,5182173,3620910,8188704,17606166,396,144,252
OH,2018,OH2018,OH5,-0.061,0.640,-0.117,0.946,-0.062,0.956,5182173,3620910,8188704,17606166,396,144,252
OK,1972,OK1972,OK1,0.109,0.911,0.125,0.970,0.051,0.897,978730,1314536,2608853,4586532,505,378,127
OK,1974,OK1974,OK1,0.109,0.911,0.125,0.970,0.051,0.897,978730,1314536,2608853,4586532,505,378,127
OK,1976,OK1976,OK1,0.109,0.911,0.125,0.970,0.051,0.897,978730,1314536,2608853,4586532,505,378,127
OK,1978,OK1978,OK1,0.109,0.911,0.125,0.970,0.051,0.897,978730,1314536,2608853,4586532,505,378,127
OK,1980,OK1980,OK1,0.109,0.911,0.125,0.970,0.051,0.897,978730,1314536,2608853,4586532,505,378,127
OK,1982,OK1982,OK2,0.096,0.877,0.062,0.660,0.029,0.557,1102732,1404308,2753821,5014079,500,348,152
OK,1984,OK1984,OK2,0.096,0.877,0.062,0.660,0.029,0.557,1102732,1404308,2753821,5014079,500,348,152
OK,1986,OK1986,OK2,0.096,0.877,0.062,0.660,0.029,0.557,1102732,1404308,2753821,5014079,500,348,152
OK,1988,OK1988,OK2,0.096,0.877,0.062,0.660,0.029,0.557,1102732,1404308,2753821,5014079,500,348,152
OK,1990,OK1990,OK2,0.096,0.877,0.062,0.660,0.029,0.557,1102732,1404308,2753821,5014079,500,348,152
OK,1992,OK1992,OK3,0.079,0.793,0.063,0.665,0.033,0.645,1271176,1505042,2885510,5552435,505,312,193
OK,1994,OK1994,OK3,0.079,0.793,0.063,0.665,0.033,0.645,1271176,1505042,2885510,5552435,505,312,193
OK,1996,OK1996,OK3,0.079,0.793,0.063,0.665,0.033,0.645,1271176,1505042,2885510,5552435,505,312,193
OK,1998,OK1998,OK3,0.079,0.793,0.063,0.665,0.033,0.645,1271176,1505042,2885510,5552435,505,312,193
OK,2000,OK2000,OK3,0.079,0.793,0.063,0.665,0.033,0.645,1271176,1505042,2885510,5552435,505,312,193
OK,2002,OK2002,OK4,0.009,0.138,-0.045,0.517,-0.032,0.621,1529043,1380144,2655135,5818374,505,212,293
OK,2004,OK2004,OK4,0.009,0.138,-0.045,0.517,-0.032,0.621,1529043,1380144,2655135,5818374,505,212,293
OK,2006,OK2006,OK4,0.009,0.138,-0.045,0.517,-0.032,0.621,1529043,1380144,2655135,5818374,505,212,293
OK,2008,OK2008,OK4,0.009,0.138,-0.045,0.517,-0.032,0.621,1529043,1380144,2655135,5818374,505,212,293
OK,2010,OK2010,OK4,0.009,0.138,-0.045,0.517,-0.032,0.621,1529043,1380144,2655135,5818374,505,212,293
OK,2012,OK2012,OK5,-0.050,0.557,-0.095,0.862,-0.043,0.813,1405312,1029499,1999206,4869623,404,109,295
OK,2014,OK2014,OK5,-0.050,0.557,-0.095,0.862,-0.043,0.813,1405312,1029499,1999206,4869623,404,109,295
OK,2016,OK2016,OK5,-0.050,0.557,-0.095,0.862,-0.043,0.813,1405312,1029499,1999206,4869623,404,109,295
OK,2018,OK2018,OK5,-0.050,0.557,-0.095,0.862,-0.043,0.813,1405312,1029499,1999206,4869623,404,109,295
OR,1972,OR1972,OR1,0.040,0.468,0.000,0.025,0.002,0.059,1074344,1159613,2325657,4467914,300,175,125
OR,1974,OR1974,OR1,0.040,0.468,0.000,0.025,0.002,0.059,1074344,1159613,2325657,4467914,300,175,125
OR,1976,OR1976,OR1,0.040,0.468,0.000,0.025,0.002,0.059,1074344,1159613,2325657,4467914,300,175,125
OR,1978,OR1978,OR1,0.040,0.468,0.000,0.025,0.002,0.059,1074344,1159613,2325657,4467914,300,175,125
OR,1980,OR1980,OR1,0.040,0.468,0.000,0.025,0.002,0.059,1074344,1159613,2325657,4467914,300,175,125
OR,1982,OR1982,OR2,0.013,0.197,-0.009,0.128,0.002,0.069,1289959,1377070,2736867,5334057,300,162,138
OR,1984,OR1984,OR2,0.013,0.197,-0.009,0.128,0.002,0.069,1289959,1377070,2736867,5334057,300,162,138
OR,1986,OR1986,OR2,0.013,0.197,-0.009,0.128,0.002,0.069,1289959,1377070,2736867,5334057,300,162,138
OR,1988,OR1988,OR2,0.013,0.197,-0.009,0.128,0.002,0.069,1289959,1377070,2736867,5334057,300,162,138
OR,1990,OR1990,OR2,0.013,0.197,-0.009,0.128,0.002,0.069,1289959,1377070,2736867,5334057,300,162,138
OR,1992,OR1992,OR3,-0.045,0.527,-0.047,0.532,-0.024,0.458,1720911,1365408,3084707,6172638,298,135,163
OR,1994,OR1994,OR3,-0.045,0.527,-0.047,0.532,-0.024,0.458,1720911,1365408,3084707,6172638,298,135,163
OR,1996,OR1996,OR3,-0.045,0.527,-0.047,0.532,-0.024,0.458,1720911,1365408,3084707,6172638,298,135,163
OR,1998,OR1998,OR3,-0.045,0.527,-0.047,0.532,-0.024,0.458,1720911,1365408,3084707,6172638,298,135,163
OR,2000,OR2000,OR3,-0.045,0.527,-0.047,0.532,-0.024,0.458,1720911,1365408,3084707,6172638,298,135,163
OR,2002,OR2002,OR4,-0.046,0.537,-0.020,0.271,-0.007,0.153,1939736,1601124,3703959,7081721,300,149,151
OR,2004,OR2004,OR4,-0.046,0.537,-0.020,0.271,-0.007,0.153,1939736,1601124,3703959,7081721,300,149,151
OR,2006,OR2006,OR4,-0.046,0.537,-0.020,0.271,-0.007,0.153,1939736,1601124,3703959,7081721,300,149,151
OR,2008,OR2008,OR4,-0.046,0.537,-0.020,0.271,-0.007,0.153,1939736,1601124,3703959,7081721,300,149,151
OR,2010,OR2010,OR4,-0.046,0.537,-0.020,0.271,-0.007,0.153,1939736,1601124,3703959,7081721,300,149,151
OR,2012,OR2012,OR5,0.025,0.345,0.018,0.241,0.010,0.236,1570560,1664975,3427641,6471069,240,140,100
OR,2014,OR2014,OR5,0.025,0.345,0.018,0.241,0.010,0.236,1570560,1664975,3427641,6471069,240,140,100
OR,2016,OR2016,OR5,0.025,0.345,0.018,0.241,0.010,0.236,1570560,1664975,3427641,6471069,240,140,100
OR,2018,OR2018,OR5,0.025,0.345,0.018,0.241,0.010,0.236,1570560,1664975,3427641,6471069,240,140,100
PA,1972,PA1972,PA1,0.001,0.030,-0.014,0.187,-0.009,0.202,5211224,4826147,10200379,20074742,"1,015",527,488
PA,1974,PA1974,PA1,0.001,0.030,-0.014,0.187,-0.009,0.202,5211224,4826147,10200379,20074742,"1,015",527,488
PA,1976,PA1976,PA1,0.001,0.030,-0.014,0.187,-0.009,0.202,5211224,4826147,10200379,20074742,"1,015",527,488
PA,1978,PA1978,PA1,0.001,0.030,-0.014,0.187,-0.009,0.202,5211224,4826147,10200379,20074742,"1,015",527,488
PA,1980,PA1980,PA1,0.001,0.030,-0.014,0.187,-0.009,0.202,5211224,4826147,10200379,20074742,"1,015",527,488
PA,1982,PA1982,PA2,-0.022,0.310,-0.008,0.118,-0.006,0.143,5121335,4475629,9929144,19193929,"1,015",521,494
PA,1984,PA1984,PA2,-0.022,0.310,-0.008,0.118,-0.006,0.143,5121335,4475629,9929144,19193929,"1,015",521,494
PA,1986,PA1986,PA2,-0.022,0.310,-0.008,0.118,-0.006,0.143,5121335,4475629,9929144,19193929,"1,015",521,494
PA,1988,PA1988,PA2,-0.022,0.310,-0.008,0.118,-0.006,0.143,5121335,4475629,9929144,19193929,"1,015",521,494
PA,1990,PA1990,PA2,-0.022,0.310,-0.008,0.118,-0.006,0.143,5121335,4475629,9929144,19193929,"1,015",521,494
PA,1992,PA1992,PA3,-0.004,0.064,-0.012,0.177,-0.017,0.345,5392991,4769210,10231646,20324402,"1,015",506,509
PA,1994,PA1994,PA3,-0.004,0.064,-0.012,0.177,-0.017,0.345,5392991,4769210,10231646,20324402,"1,015",506,509
PA,1996,PA1996,PA3,-0.004,0.064,-0.012,0.177,-0.017,0.345,5392991,4769210,10231646,20324402,"1,015",506,509
PA,1998,PA1998,PA3,-0.004,0.064,-0.012,0.177,-0.017,0.345,5392991,4769210,10231646,20324402,"1,015",506,509
PA,2000,PA2000,PA3,-0.004,0.064,-0.012,0.177,-0.017,0.345,5392991,4769210,10231646,20324402,"1,015",506,509
PA,2002,PA2002,PA4,-0.041,0.473,-0.043,0.483,-0.049,0.877,8022188,6165797,14446924,28375970,"1,218",576,642
PA,2004,PA2004,PA4,-0.041,0.473,-0.043,0.483,-0.049,0.877,8022188,6165797,14446924,28375970,"1,218",576,642
PA,2006,PA2006,PA4,-0.041,0.473,-0.043,0.483,-0.049,0.877,8022188,6165797,14446924,28375970,"1,218",576,642
PA,2008,PA2008,PA4,-0.041,0.473,-0.043,0.483,-0.049,0.877,8022188,6165797,14446924,28375970,"1,218",576,642
PA,2010,PA2010,PA4,-0.041,0.473,-0.043,0.483,-0.049,0.877,8022188,6165797,14446924,28375970,"1,218",576,642
PA,2012,PA2012,PA4,-0.041,0.473,-0.043,0.483,-0.049,0.877,8022188,6165797,14446924,28375970,"1,218",576,642
PA,2014,PA2014,PA5,-0.069,0.719,-0.082,0.813,-0.068,0.980,4341303,3182480,7500041,15047566,609,259,350
PA,2016,PA2016,PA5,-0.069,0.719,-0.082,0.813,-0.068,0.980,4341303,3182480,7500041,15047566,609,259,350
PA,2018,PA2018,PA5,-0.069,0.719,-0.082,0.813,-0.068,0.980,4341303,3182480,7500041,15047566,609,259,350
RI,1972,RI1972,RI1,0.056,0.596,0.087,0.828,0.035,0.695,418375,477817,1120193,1792385,500,405,95
RI,1974,RI1974,RI1,0.056,0.596,0.087,0.828,0.035,0.695,418375,477817,1120193,1792385,500,405,95
RI,1976,RI1976,RI1,0.056,0.596,0.087,0.828,0.035,0.695,418375,477817,1120193,1792385,500,405,95
RI,1978,RI1978,RI1,0.056,0.596,0.087,0.828,0.035,0.695,418375,477817,1120193,1792385,500,405,95
RI,1980,RI1980,RI1,0.056,0.596,0.087,0.828,0.035,0.695,418375,477817,1120193,1792385,500,405,95
RI,1982,RI1982,RI2,0.094,0.872,0.115,0.941,0.043,0.808,375366,495239,1073716,1741211,499,413,86
RI,1984,RI1984,RI2,0.094,0.872,0.115,0.941,0.043,0.808,375366,495239,1073716,1741211,499,413,86
RI,1986,RI1986,RI2,0.094,0.872,0.115,0.941,0.043,0.808,375366,495239,1073716,1741211,499,413,86
RI,1988,RI1988,RI2,0.094,0.872,0.115,0.941,0.043,0.808,375366,495239,1073716,1741211,499,413,86
RI,1990,RI1990,RI2,0.094,0.872,0.115,0.941,0.043,0.808,375366,495239,1073716,1741211,499,413,86
RI,1992,RI1992,RI3,0.078,0.783,0.077,0.778,0.029,0.542,390296,508674,1135772,1797939,499,420,79
RI,1994,RI1994,RI3,0.078,0.783,0.077,0.778,0.029,0.542,390296,508674,1135772,1797939,499,420,79
RI,1996,RI1996,RI3,0.078,0.783,0.077,0.778,0.029,0.542,390296,508674,1135772,1797939,499,420,79
RI,1998,RI1998,RI3,0.078,0.783,0.077,0.778,0.029,0.542,390296,508674,1135772,1797939,499,420,79
RI,2000,RI2000,RI3,0.078,0.783,0.077,0.778,0.029,0.542,390296,508674,1135772,1797939,499,420,79
RI,2002,RI2002,RI4,0.109,0.921,0.017,0.232,0.006,0.133,397429,533609,1157349,1862076,374,318,56
RI,2004,RI2004,RI4,0.109,0.921,0.017,0.232,0.006,0.133,397429,533609,1157349,1862076,374,318,56
RI,2006,RI2006,RI4,0.109,0.921,0.017,0.232,0.006,0.133,397429,533609,1157349,1862076,374,318,56
RI,2008,RI2008,RI4,0.109,0.921,0.017,0.232,0.006,0.133,397429,533609,1157349,1862076,374,318,56
RI,2010,RI2010,RI4,0.109,0.921,0.017,0.232,0.006,0.133,397429,533609,1157349,1862076,374,318,56
RI,2012,RI2012,RI5,0.112,0.941,-0.016,0.212,-0.009,0.192,332670,498984,1054627,1663308,298,262,36
RI,2014,RI2014,RI5,0.112,0.941,-0.016,0.212,-0.009,0.192,332670,498984,1054627,1663308,298,262,36
RI,2016,RI2016,RI5,0.112,0.941,-0.016,0.212,-0.009,0.192,332670,498984,1054627,1663308,298,262,36
RI,2018,RI2018,RI5,0.112,0.941,-0.016,0.212,-0.009,0.192,332670,498984,1054627,1663308,298,262,36
SC,1974,SC1974,SC1,0.089,0.842,0.103,0.892,0.025,0.478,617237,840208,1872095,2914889,496,434,62
SC,1976,SC1976,SC1,0.089,0.842,0.103,0.892,0.025,0.478,617237,840208,1872095,2914889,496,434,62
SC,1978,SC1978,SC1,0.089,0.842,0.103,0.892,0.025,0.478,617237,840208,1872095,2914889,496,434,62
SC,1980,SC1980,SC1,0.089,0.842,0.103,0.892,0.025,0.478,617237,840208,1872095,2914889,496,434,62
SC,1982,SC1982,SC2,0.105,0.901,0.087,0.833,0.032,0.635,861282,1240857,2382470,4204277,614,456,158
SC,1984,SC1984,SC2,0.105,0.901,0.087,0.833,0.032,0.635,861282,1240857,2382470,4204277,614,456,158
SC,1986,SC1986,SC2,0.105,0.901,0.087,0.833,0.032,0.635,861282,1240857,2382470,4204277,614,456,158
SC,1988,SC1988,SC2,0.105,0.901,0.087,0.833,0.032,0.635,861282,1240857,2382470,4204277,614,456,158
SC,1990,SC1990,SC2,0.105,0.901,0.087,0.833,0.032,0.635,861282,1240857,2382470,4204277,614,456,158
SC,1994,SC1994,SC2.2,0.013,0.192,-0.030,0.350,-0.023,0.453,567367,523710,1039799,2182154,244,114,130
SC,1996,SC1996,SC2.2,0.013,0.192,-0.030,0.350,-0.023,0.453,567367,523710,1039799,2182154,244,114,130
SC,1998,SC1998,SC3,-0.020,0.291,-0.044,0.493,-0.043,0.818,652386,547176,1155128,2399125,248,110,138
SC,2000,SC2000,SC3,-0.020,0.291,-0.044,0.493,-0.043,0.818,652386,547176,1155128,2399125,248,110,138
