state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
TN,2012,TN2012,TN5,-0.027,0.319,-0.210,0.978,-0.088,0.978,2155503,1841680,3006722,7994367,36,8,28
TN,2014,TN2014,TN5,-0.027,0.319,-0.210,0.978,-0.088,0.978,2155503,1841680,3006722,7994367,36,8,28
TN,2016,TN2016,TN5,-0.027,0.319,-0.210,0.978,-0.088,0.978,2155503,1841680,3006722,7994367,36,8,28
TN,2018,TN2018,TN5,-0.027,0.319,-0.210,0.978,-0.088,0.978,2155503,1841680,3006722,7994367,36,8,28
TX,1972,TX1972,TX1,0.131,0.884,0.178,0.935,0.040,0.565,649485,906071,1870508,3111111,24,20,4
TX,1974,TX1974,TX1.1,0.150,0.942,0.098,0.717,0.031,0.457,2213057,3490854,6669038,11407822,96,81,15
TX,1976,TX1976,TX1.1,0.150,0.942,0.098,0.717,0.031,0.457,2213057,3490854,6669038,11407822,96,81,15
TX,1978,TX1978,TX1.1,0.150,0.942,0.098,0.717,0.031,0.457,2213057,3490854,6669038,11407822,96,81,15
TX,1980,TX1980,TX1.1,0.150,0.942,0.098,0.717,0.031,0.457,2213057,3490854,6669038,11407822,96,81,15
TX,1982,TX1982,TX2,0.110,0.855,0.163,0.920,0.059,0.768,556025,826264,1614147,2764578,27,21,6
TX,1984,TX1984,TX2.1,0.138,0.913,0.125,0.812,0.072,0.862,3514856,4781535,8505995,16592783,108,72,36
TX,1986,TX1986,TX2.1,0.138,0.913,0.125,0.812,0.072,0.862,3514856,4781535,8505995,16592783,108,72,36
TX,1988,TX1988,TX2.1,0.138,0.913,0.125,0.812,0.072,0.862,3514856,4781535,8505995,16592783,108,72,36
TX,1990,TX1990,TX2.1,0.138,0.913,0.125,0.812,0.072,0.862,3514856,4781535,8505995,16592783,108,72,36
TX,1992,TX1992,TX3,0.202,0.986,0.155,0.913,0.070,0.841,1691000,3164816,4722569,9711632,60,40,20
TX,1994,TX1994,TX3,0.202,0.986,0.155,0.913,0.070,0.841,1691000,3164816,4722569,9711632,60,40,20
TX,1996,TX1996,TX3.1,0.136,0.899,0.062,0.536,0.062,0.783,2994979,3984196,6501601,13958349,90,51,39
TX,1998,TX1998,TX3.1,0.136,0.899,0.062,0.536,0.062,0.783,2994979,3984196,6501601,13958349,90,51,39
TX,2000,TX2000,TX3.1,0.136,0.899,0.062,0.536,0.062,0.783,2994979,3984196,6501601,13958349,90,51,39
TX,2002,TX2002,TX4,0.087,0.761,0.037,0.348,0.043,0.587,1005212,1132731,1951428,4275886,32,16,16
TX,2004,TX2004,TX4.1,-0.010,0.167,-0.108,0.754,-0.065,0.790,2009810,1372322,2889124,6764263,32,11,21
TX,2006,TX2006,TX4.2,0.006,0.123,-0.116,0.768,-0.073,0.870,4559038,3307274,6744310,15732625,96,34,62
TX,2008,TX2008,TX4.2,0.006,0.123,-0.116,0.768,-0.073,0.870,4559038,3307274,6744310,15732625,96,34,62
TX,2010,TX2010,TX4.2,0.006,0.123,-0.116,0.768,-0.073,0.870,4559038,3307274,6744310,15732625,96,34,62
TX,2012,TX2012,TX5,-0.018,0.232,-0.122,0.797,-0.051,0.696,8812005,5648677,12375187,28921364,144,47,97
TX,2014,TX2014,TX5,-0.018,0.232,-0.122,0.797,-0.051,0.696,8812005,5648677,12375187,28921364,144,47,97
TX,2016,TX2016,TX5,-0.018,0.232,-0.122,0.797,-0.051,0.696,8812005,5648677,12375187,28921364,144,47,97
TX,2018,TX2018,TX5,-0.018,0.232,-0.122,0.797,-0.051,0.696,8812005,5648677,12375187,28921364,144,47,97
VA,1972,VA1972,VA1,-0.073,0.674,-0.051,0.464,-0.020,0.261,1785644,1204318,2692692,5979923,50,17,33
VA,1974,VA1974,VA1,-0.073,0.674,-0.051,0.464,-0.020,0.261,1785644,1204318,2692692,5979923,50,17,33
VA,1976,VA1976,VA1,-0.073,0.674,-0.051,0.464,-0.020,0.261,1785644,1204318,2692692,5979923,50,17,33
VA,1978,VA1978,VA1,-0.073,0.674,-0.051,0.464,-0.020,0.261,1785644,1204318,2692692,5979923,50,17,33
VA,1980,VA1980,VA1,-0.073,0.674,-0.051,0.464,-0.020,0.261,1785644,1204318,2692692,5979923,50,17,33
VA,1982,VA1982,VA2,0.031,0.341,-0.011,0.123,-0.006,0.087,1858338,1696042,3337401,7108760,50,24,26
VA,1984,VA1984,VA2,0.031,0.341,-0.011,0.123,-0.006,0.087,1858338,1696042,3337401,7108760,50,24,26
VA,1986,VA1986,VA2,0.031,0.341,-0.011,0.123,-0.006,0.087,1858338,1696042,3337401,7108760,50,24,26
VA,1988,VA1988,VA2,0.031,0.341,-0.011,0.123,-0.006,0.087,1858338,1696042,3337401,7108760,50,24,26
VA,1990,VA1990,VA2,0.031,0.341,-0.011,0.123,-0.006,0.087,1858338,1696042,3337401,7108760,50,24,26
VA,1992,VA1992,VA3,0.075,0.696,0.037,0.355,0.023,0.333,505233,641351,1217271,2293167,11,7,4
VA,1994,VA1994,VA3.1,0.076,0.703,0.066,0.587,0.088,0.971,881852,1113060,1939684,3989822,22,12,10
VA,1996,VA1996,VA3.1,0.076,0.703,0.066,0.587,0.088,0.971,881852,1113060,1939684,3989822,22,12,10
VA,1998,VA1998,VA3.2,-0.033,0.370,0.008,0.101,0.039,0.558,911635,694564,1586592,3287292,22,10,12
VA,2000,VA2000,VA3.2,-0.033,0.370,0.008,0.101,0.039,0.558,911635,694564,1586592,3287292,22,10,12
VA,2002,VA2002,VA4,-0.078,0.717,-0.135,0.877,-0.042,0.572,3536849,2451604,5502237,11976905,55,18,37
VA,2004,VA2004,VA4,-0.078,0.717,-0.135,0.877,-0.042,0.572,3536849,2451604,5502237,11976905,55,18,37
VA,2006,VA2006,VA4,-0.078,0.717,-0.135,0.877,-0.042,0.572,3536849,2451604,5502237,11976905,55,18,37
VA,2008,VA2008,VA4,-0.078,0.717,-0.135,0.877,-0.042,0.572,3536849,2451604,5502237,11976905,55,18,37
VA,2010,VA2010,VA4,-0.078,0.717,-0.135,0.877,-0.042,0.572,3536849,2451604,5502237,11976905,55,18,37
VA,2012,VA2012,VA5,-0.168,0.964,-0.207,0.971,-0.066,0.797,2032377,928021,2813539,5920797,22,6,16
VA,2014,VA2014,VA5,-0.168,0.964,-0.207,0.971,-0.066,0.797,2032377,928021,2813539,5920797,22,6,16
VA,2016,VA2016,VA5.1,-0.038,0.413,-0.083,0.659,-0.051,0.674,1931918,1640822,3694079,7145480,22,11,11
VA,2018,VA2018,VA5.1,-0.038,0.413,-0.083,0.659,-0.051,0.674,1931918,1640822,3694079,7145480,22,11,11
WA,1972,WA1972,WA1,0.181,0.971,0.087,0.681,0.008,0.116,1049546,2071270,3573009,6241631,35,29,6
WA,1974,WA1974,WA1,0.181,0.971,0.087,0.681,0.008,0.116,1049546,2071270,3573009,6241631,35,29,6
WA,1976,WA1976,WA1,0.181,0.971,0.087,0.681,0.008,0.116,1049546,2071270,3573009,6241631,35,29,6
WA,1978,WA1978,WA1,0.181,0.971,0.087,0.681,0.008,0.116,1049546,2071270,3573009,6241631,35,29,6
WA,1980,WA1980,WA1,0.181,0.971,0.087,0.681,0.008,0.116,1049546,2071270,3573009,6241631,35,29,6
WA,1982,WA1982,WA2,0.059,0.580,0.125,0.826,0.075,0.899,283233,363631,689811,1293727,8,5,3
WA,1984,WA1984,WA2.1,0.010,0.159,0.063,0.551,0.061,0.775,1560209,1519757,3425424,6159932,32,20,12
WA,1986,WA1986,WA2.1,0.010,0.159,0.063,0.551,0.061,0.775,1560209,1519757,3425424,6159932,32,20,12
WA,1988,WA1988,WA2.1,0.010,0.159,0.063,0.551,0.061,0.775,1560209,1519757,3425424,6159932,32,20,12
WA,1990,WA1990,WA2.1,0.010,0.159,0.063,0.551,0.061,0.775,1560209,1519757,3425424,6159932,32,20,12
WA,1992,WA1992,WA3,-0.031,0.348,-0.066,0.572,-0.008,0.130,2628106,2383743,5356734,10023697,45,24,21
WA,1994,WA1994,WA3,-0.031,0.348,-0.066,0.572,-0.008,0.130,2628106,2383743,5356734,10023697,45,24,21
WA,1996,WA1996,WA3,-0.031,0.348,-0.066,0.572,-0.008,0.130,2628106,2383743,5356734,10023697,45,24,21
WA,1998,WA1998,WA3,-0.031,0.348,-0.066,0.572,-0.008,0.130,2628106,2383743,5356734,10023697,45,24,21
WA,2000,WA2000,WA3,-0.031,0.348,-0.066,0.572,-0.008,0.130,2628106,2383743,5356734,10023697,45,24,21
WA,2002,WA2002,WA4,0.005,0.087,0.092,0.703,0.033,0.478,2936828,2953627,6738688,11780910,45,29,16
WA,2004,WA2004,WA4,0.005,0.087,0.092,0.703,0.033,0.478,2936828,2953627,6738688,11780910,45,29,16
WA,2006,WA2006,WA4,0.005,0.087,0.092,0.703,0.033,0.478,2936828,2953627,6738688,11780910,45,29,16
WA,2008,WA2008,WA4,0.005,0.087,0.092,0.703,0.033,0.478,2936828,2953627,6738688,11780910,45,29,16
WA,2010,WA2010,WA4,0.005,0.087,0.092,0.703,0.033,0.478,2936828,2953627,6738688,11780910,45,29,16
WA,2012,WA2012,WA5,-0.003,0.036,0.030,0.283,0.017,0.225,2706588,2905125,6347054,11223426,40,25,15
WA,2014,WA2014,WA5,-0.003,0.036,0.030,0.283,0.017,0.225,2706588,2905125,6347054,11223426,40,25,15
WA,2016,WA2016,WA5,-0.003,0.036,0.030,0.283,0.017,0.225,2706588,2905125,6347054,11223426,40,25,15
WA,2018,WA2018,WA5,-0.003,0.036,0.030,0.283,0.017,0.225,2706588,2905125,6347054,11223426,40,25,15
WI,1972,WI1972,WI1,0.052,0.522,0.066,0.572,0.043,0.601,2007695,2233887,4698093,8483164,45,30,15
WI,1974,WI1974,WI1,0.052,0.522,0.066,0.572,0.043,0.601,2007695,2233887,4698093,8483164,45,30,15
WI,1976,WI1976,WI1,0.052,0.522,0.066,0.572,0.043,0.601,2007695,2233887,4698093,8483164,45,30,15
WI,1978,WI1978,WI1,0.052,0.522,0.066,0.572,0.043,0.601,2007695,2233887,4698093,8483164,45,30,15
WI,1980,WI1980,WI1,0.052,0.522,0.066,0.572,0.043,0.601,2007695,2233887,4698093,8483164,45,30,15
WI,1982,WI1982,WI2,0.025,0.283,0.033,0.319,0.044,0.616,1956010,2128867,4089765,8169754,45,24,21
WI,1984,WI1984,WI2,0.025,0.283,0.033,0.319,0.044,0.616,1956010,2128867,4089765,8169754,45,24,21
WI,1986,WI1986,WI2,0.025,0.283,0.033,0.319,0.044,0.616,1956010,2128867,4089765,8169754,45,24,21
WI,1988,WI1988,WI2,0.025,0.283,0.033,0.319,0.044,0.616,1956010,2128867,4089765,8169754,45,24,21
WI,1990,WI1990,WI2,0.025,0.283,0.033,0.319,0.044,0.616,1956010,2128867,4089765,8169754,45,24,21
WI,1992,WI1992,WI3,0.039,0.420,0.021,0.217,0.012,0.167,2357855,2689409,4815382,10094527,45,22,23
WI,1994,WI1994,WI3,0.039,0.420,0.021,0.217,0.012,0.167,2357855,2689409,4815382,10094527,45,22,23
WI,1996,WI1996,WI3,0.039,0.420,0.021,0.217,0.012,0.167,2357855,2689409,4815382,10094527,45,22,23
WI,1998,WI1998,WI3,0.039,0.420,0.021,0.217,0.012,0.167,2357855,2689409,4815382,10094527,45,22,23
WI,2000,WI2000,WI3,0.039,0.420,0.021,0.217,0.012,0.167,2357855,2689409,4815382,10094527,45,22,23
WI,2002,WI2002,WI4,0.040,0.435,0.020,0.196,0.011,0.145,2587364,2986535,5499346,11147797,40,21,19
WI,2004,WI2004,WI4,0.040,0.435,0.020,0.196,0.011,0.145,2587364,2986535,5499346,11147797,40,21,19
WI,2006,WI2006,WI4,0.040,0.435,0.020,0.196,0.011,0.145,2587364,2986535,5499346,11147797,40,21,19
WI,2008,WI2008,WI4,0.040,0.435,0.020,0.196,0.011,0.145,2587364,2986535,5499346,11147797,40,21,19
WI,2010,WI2010,WI4,0.040,0.435,0.020,0.196,0.011,0.145,2587364,2986535,5499346,11147797,40,21,19
WI,2012,WI2012,WI5,-0.103,0.804,-0.125,0.826,-0.073,0.884,3244785,2059458,5191103,10608487,32,12,20
WI,2014,WI2014,WI5,-0.103,0.804,-0.125,0.826,-0.073,0.884,3244785,2059458,5191103,10608487,32,12,20
WI,2016,WI2016,WI5,-0.103,0.804,-0.125,0.826,-0.073,0.884,3244785,2059458,5191103,10608487,32,12,20
WI,2018,WI2018,WI5,-0.103,0.804,-0.125,0.826,-0.073,0.884,3244785,2059458,5191103,10608487,32,12,20
