shape_id,county_name,precinct_id,sen_red,sen_blue,con_districts,con_contested,con_red_votes,con_blue_votes,sldu_districts,sldu_contested,sldu_red_votes,sldu_blue_votes,sldl_districts,sldl_contested,sldl_red_votes,sldl_blue_votes,population,white_pop,black_pop,asian_pop,hispanic_pop,other_pop,median_age,median_income,education_pop,school_pop,diploma_pop,college_pop,graduate_pop,area_km2,con_imputed,sldu_imputed,sldl_imputed
23,BRUNSWICK,05,667,452,7,Yes,714,415,8,Yes,755,442,18,No,673,457,8581,6761,1167,55,412,186,48,51496,6523,881,1990,2967,685,279,No,No,Yes
34,BRUNSWICK,06,363,266,7,Yes,398,259,8,Yes,409,273,18,No,370,277,2984,2321,375,20,178,90,40,42032,1989,319,760,811,100,92,No,No,Yes
17,BRUNSWICK,07,723,575,7,Yes,790,521,8,Yes,837,528,17,Yes,885,457,6298,5533,320,42,144,259,46,53985,4705,587,1344,2296,478,153,No,No,No
30,BRUNSWICK,08,1164,831,7,Yes,1301,717,8,Yes,1317,772,17,Yes,1382,687,4857,4334,300,8,137,78,58,60965,4059,174,1174,2099,612,23,No,No,No
35,BRUNSWICK,09,351,238,7,Yes,391,198,8,Yes,397,219,17,Yes,456,156,1996,1905,2,26,57,6,55,46967,1633,126,585,718,205,14,No,No,No
2650,BRUNSWICK,10A,946,524,7,Yes,1021,462,8,Yes,1003,536,17,Yes,1076,448,4472,3430,743,11,118,170,53,42527,3483,405,1120,1517,441,96,No,No,No
2673,BRUNSWICK,10B,1671,966,7,Yes,1787,858,8,Yes,1762,924,17,Yes,1906,775,4543,4311,44,22,111,55,61,68838,4041,282,1073,1922,765,42,No,No,No
21,BRUNSWICK,11,314,536,7,Yes,358,509,8,Yes,359,526,17,Yes,371,506,5921,4458,1074,17,179,193,43,35374,4210,812,1693,1523,182,264,No,No,No
33,BRUNSWICK,12,731,442,7,Yes,820,387,8,Yes,750,507,17,Yes,811,424,2816,2422,227,4,75,89,48,36123,2061,367,808,733,153,28,No,No,No
22,BRUNSWICK,13,613,434,7,Yes,684,390,8,Yes,611,504,17,Yes,665,432,4867,3966,431,8,250,211,47,29775,3601,811,1623,1110,57,111,No,No,No
26,BRUNSWICK,14,1181,597,7,Yes,1281,529,8,Yes,1098,793,17,Yes,1284,567,3903,3421,150,3,309,20,55,43346,3221,455,1239,1245,282,27,No,No,No
27,BRUNSWICK,15,1475,714,7,Yes,1581,638,8,Yes,1358,926,17,Yes,1606,659,6953,6199,241,12,470,31,56,47452,5879,894,1986,2373,626,62,No,No,No
25,BRUNSWICK,16,1484,840,7,Yes,1637,717,8,Yes,1355,1052,17,Yes,1642,737,5314,4924,113,13,249,15,61,53891,4690,570,1416,2040,663,50,No,No,No
19,BRUNSWICK,17,1359,1008,7,Yes,1459,934,8,Yes,1347,1109,17,Yes,1452,965,7796,6251,1138,63,217,127,56,45014,6383,712,2871,2380,420,146,No,No,No
32,BRUNSWICK,18,397,210,7,Yes,451,170,8,Yes,423,222,17,Yes,416,199,4822,3242,1094,41,249,196,40,35315,3304,674,1493,1090,47,331,No,No,No
24,BRUNSWICK,19,1084,658,7,Yes,1185,582,8,Yes,1062,763,17,Yes,1202,590,3610,3361,144,28,40,36,62,48557,3194,329,1370,1266,229,14,No,No,No
18,BRUNSWICK,20,881,394,7,Yes,965,333,8,Yes,875,477,17,Yes,950,375,3840,3496,109,10,109,116,54,46612,3050,563,1077,1138,272,25,No,No,No
29,BRUNSWICK,21,1130,497,7,Yes,1251,433,8,Yes,1280,496,17,Yes,1311,448,3277,2812,127,29,212,98,39,44506,2145,304,780,939,122,81,No,No,No
2657,BRUNSWICK,22,648,402,7,Yes,719,355,8,Yes,747,387,17,Yes,803,309,2072,1944,47,6,39,36,51,52057,1610,158,544,704,205,7,No,No,No
2651,BRUNSWICK,23,664,420,7,Yes,728,378,8,Yes,740,421,17,Yes,802,342,2754,2656,33,0,24,40,53,52999,2189,146,732,1017,295,8,No,No,No
449,BUNCOMBE,01.1,49,478,10,Yes,64,482,49,Yes,60,490,114,No,55,468,2419,1660,619,30,61,48,42,28590,1955,222,512,939,283,2,No,No,Yes
2583,BUNCOMBE,02.1,66,1096,10,Yes,87,1098,49,Yes,72,1112,114,No,96,1036,3484,2339,767,64,239,76,33,36319,2255,235,340,1233,446,3,No,No,Yes
4,BUNCOMBE,03.1,73,839,10,Yes,85,855,49,Yes,80,857,114,No,103,803,2460,2042,231,59,65,63,30,39787,1549,64,325,845,315,2,No,No,Yes
519,BUNCOMBE,04.1,139,680,10,Yes,161,662,49,Yes,145,679,114,No,174,647,709,642,14,5,44,6,43,60283,517,17,60,262,178,1,No,No,Yes
2584,BUNCOMBE,05.1,445,1104,10,Yes,468,1076,49,Yes,440,1105,114115,"No,Yes",489,1073,1725,1592,69,4,45,15,47,49517,1277,75,281,643,278,5,No,No,Yes
520,BUNCOMBE,06.1,174,518,10,Yes,185,516,49,Yes,183,522,114,No,193,507,1070,867,42,6,134,21,50,45235,849,81,190,442,135,3,No,No,Yes
3,BUNCOMBE,07.1,132,652,10,Yes,142,664,49,Yes,137,668,114,No,155,611,2360,1811,335,53,74,87,39,52746,1837,234,267,961,374,3,No,No,Yes
2379,BUNCOMBE,08.2,157,491,10,Yes,181,485,49,Yes,178,485,114,No,160,480,4009,2164,1046,39,666,94,34,40212,2801,365,997,1323,116,6,No,No,Yes
2725,BUNCOMBE,08.3,190,622,10,Yes,203,638,49,Yes,210,630,114,No,196,609,4244,2569,1155,28,381,111,36,36194,2961,367,978,1430,186,6,No,No,Yes
1,BUNCOMBE,09.1,331,899,10,Yes,386,897,49,Yes,367,916,114,No,339,892,4298,2979,994,18,192,115,40,34526,3085,351,892,1539,304,7,No,No,Yes
522,BUNCOMBE,10.1,22,487,10,Yes,20,494,49,Yes,20,493,114,No,23,471,2536,1163,1222,60,58,34,40,21759,1737,259,535,767,176,4,No,No,Yes
6,BUNCOMBE,11.1,19,324,10,Yes,25,321,49,Yes,15,328,114,No,19,321,1386,735,556,28,43,25,43,18982,1022,146,312,456,108,2,No,No,Yes
2575,BUNCOMBE,12.1,83,531,10,Yes,96,540,49,Yes,88,555,114,No,98,502,2750,1976,416,124,165,70,32,44841,1979,191,460,1069,259,2,No,No,Yes
2720,BUNCOMBE,13.1,68,501,10,Yes,83,518,49,Yes,79,523,114,No,84,473,2986,2380,316,104,133,53,35,45904,2211,175,476,1220,339,3,No,No,Yes
2624,BUNCOMBE,14.2,122,476,10,Yes,137,482,49,Yes,129,495,114,No,134,455,3536,2521,409,88,387,131,34,40628,2509,363,619,1245,282,4,No,No,Yes
2375,BUNCOMBE,14.3,87,193,10,Yes,92,208,49,Yes,90,207,114,No,92,189,1202,810,123,15,197,57,34,38154,822,148,235,368,71,2,No,No,Yes
2718,BUNCOMBE,15.1,97,468,1011,Yes,76,315,49,Yes,114,474,114,No,111,438,1735,1458,124,40,94,20,36,46411,1287,85,282,705,214,2,No,No,Yes
526,BUNCOMBE,16.2,114,501,1011,Yes,123,500,49,Yes,123,508,114,No,130,487,2768,2155,198,17,325,73,34,41773,1862,150,535,904,272,4,No,No,Yes
2376,BUNCOMBE,17.1,141,563,10,Yes,172,557,49,Yes,152,569,114,No,161,533,2144,1785,171,50,107,31,40,51998,1673,63,249,911,450,3,No,No,Yes
2579,BUNCOMBE,18.2,546,472,11,Yes,604,421,48,Yes,589,428,116,Yes,487,545,3013,2493,79,194,173,73,44,62740,2172,77,287,1243,566,6,No,No,No
451,BUNCOMBE,19.1,105,196,11,Yes,122,191,48,Yes,125,187,114116,"No,Yes",113,184,860,714,22,56,48,21,44,62974,621,21,81,356,163,2,No,No,Yes
2377,BUNCOMBE,20.1,48,240,10,Yes,53,245,49,Yes,55,246,114,No,55,224,1301,1037,176,22,28,38,42,47596,1001,124,153,521,203,2,No,No,Yes
2378,BUNCOMBE,21.1,357,762,10,Yes,377,761,49,Yes,366,771,114,No,381,748,1680,1530,121,3,14,12,49,40840,1265,101,240,662,262,4,No,No,Yes
2619,BUNCOMBE,22.2,361,979,10,Yes,412,951,49,Yes,371,991,114115,"No,Yes",413,931,1546,1420,16,7,78,24,48,64433,1180,50,146,572,411,6,No,No,Yes
2586,BUNCOMBE,23.2,59,178,10,Yes,69,167,49,Yes,59,174,114,No,62,172,2853,2586,218,5,24,20,49,39870,2146,180,404,1121,441,7,No,No,Yes
2621,BUNCOMBE,23.3,207,351,10,Yes,221,335,49,Yes,200,358,114,No,220,339,1587,1517,37,7,17,9,45,51233,1206,46,249,645,266,4,No,No,Yes
2574,BUNCOMBE,24.1,246,283,11,Yes,286,282,49,Yes,262,306,114116,"No,Yes",255,282,3509,2937,154,14,307,97,37,44676,2454,209,720,1193,332,10,No,No,Yes
2626,BUNCOMBE,25.1,301,601,10,Yes,325,599,49,Yes,326,605,114115,"No,Yes",324,587,1662,1472,52,8,107,23,47,48597,1285,85,288,670,241,5,No,No,Yes
523,BUNCOMBE,26.1,110,294,11,Yes,126,304,49,Yes,113,319,114,No,119,287,1864,1475,132,15,198,44,34,42401,1266,92,352,628,193,2,No,No,Yes
2620,BUNCOMBE,27.2,137,325,10,Yes,148,312,49,Yes,135,329,114,No,152,307,1887,1776,9,2,52,48,56,66508,1524,92,246,700,486,12,No,No,Yes
2622,BUNCOMBE,28.1,140,792,10,Yes,170,784,49,Yes,144,810,114,No,171,752,2448,2158,115,30,92,54,31,46037,1395,46,238,711,400,2,No,No,Yes
527,BUNCOMBE,29.2,422,590,11,Yes,469,559,48,Yes,454,570,114116,"No,Yes",444,574,1644,1406,86,49,70,34,43,56010,1169,28,270,641,231,4,No,No,Yes
2185,BUNCOMBE,30.2,310,218,11,Yes,331,215,48,Yes,328,218,116,Yes,306,246,2699,2283,68,55,268,24,45,61371,2004,142,423,1110,330,22,No,No,No
2345,BUNCOMBE,30.3,479,349,11,Yes,539,316,48,Yes,521,333,116,Yes,460,395,1793,1516,45,37,178,16,45,61370,1331,94,281,737,219,15,No,No,No
2577,BUNCOMBE,31.1,364,265,10,Yes,383,251,49,Yes,313,319,116,Yes,287,344,657,608,5,12,16,17,51,124966,496,9,43,284,160,8,No,No,No
2581,BUNCOMBE,32.1,276,225,10,Yes,295,243,49,Yes,300,231,115,Yes,291,247,7004,5920,202,115,638,130,50,41057,5308,752,1675,2262,619,64,No,No,No
2582,BUNCOMBE,33.2,148,167,10,Yes,162,177,49,Yes,175,164,115,Yes,167,168,567,506,25,20,2,14,49,45349,431,34,124,211,62,6,No,No,No
2602,BUNCOMBE,33.3,230,256,10,Yes,251,263,49,Yes,266,244,115,Yes,259,249,306,272,21,1,2,10,45,42368,219,28,62,88,41,3,No,No,No
521,BUNCOMBE,34.1,141,172,10,Yes,158,174,49,Yes,160,173,115,Yes,154,180,179,149,5,2,20,3,50,39996,134,22,43,54,16,2,No,No,No
2580,BUNCOMBE,35.1,164,232,10,Yes,178,235,49,Yes,179,236,115,Yes,174,237,550,461,16,8,55,10,50,40745,416,62,131,174,49,5,No,No,No
2585,BUNCOMBE,36.1,236,236,10,Yes,247,243,49,Yes,264,225,115,Yes,250,238,5708,5067,388,17,45,191,45,42365,4087,518,1162,1649,757,65,No,No,No
2348,BUNCOMBE,37.1,274,209,10,Yes,296,202,49,Yes,287,210,115,Yes,296,211,2310,2203,16,12,51,28,40,49144,1664,105,661,738,160,111,No,No,No
2352,BUNCOMBE,38.2,546,317,10,Yes,594,296,48,Yes,586,304,115,Yes,570,336,2079,1856,18,0,116,88,48,56685,1572,89,470,780,233,30,No,No,No
450,BUNCOMBE,38.3,930,555,10,Yes,997,530,48,Yes,993,527,115,Yes,967,565,3858,3336,271,5,135,111,42,53289,2824,199,773,1374,478,27,No,No,No
2353,BUNCOMBE,39.2,405,404,10,Yes,434,396,49,Yes,424,405,115,Yes,438,410,1846,1615,3,0,127,102,47,57045,1383,70,443,681,189,29,No,No,No
2347,BUNCOMBE,39.3,679,545,10,Yes,715,539,49,Yes,671,569,115,Yes,714,566,4320,3587,269,6,243,216,41,53650,3100,186,966,1482,466,38,No,No,No
2184,BUNCOMBE,40.2,1000,648,11,Yes,1068,629,49,Yes,1002,683,115,Yes,1033,660,3165,2861,4,28,194,79,42,48345,2156,298,916,757,185,30,No,No,No
5,BUNCOMBE,41.1,726,464,11,Yes,785,451,49,Yes,742,482,115,Yes,736,496,5818,4987,30,27,684,91,42,50404,3962,631,1515,1511,305,49,No,No,No
2625,BUNCOMBE,42.1,233,282,10,Yes,253,290,49,Yes,250,298,114,No,237,281,4228,2721,462,60,743,241,34,36369,2880,614,877,1225,165,8,No,No,Yes
2350,BUNCOMBE,43.2,164,205,1011,Yes,169,213,49,Yes,174,209,114,No,174,213,2508,1980,139,2,213,174,35,32478,1635,279,612,629,113,7,No,No,Yes
525,BUNCOMBE,44.1,494,419,11,Yes,557,399,49,Yes,529,418,116,Yes,468,490,4756,4157,133,32,271,162,42,54691,3471,99,926,1824,622,36,No,No,No
2599,BUNCOMBE,45.1,545,368,11,Yes,582,369,49,Yes,548,393,116,Yes,515,446,6392,5611,231,2,355,195,40,40924,4473,615,1512,2055,292,18,No,No,No
518,BUNCOMBE,46.1,180,214,11,Yes,198,205,48,Yes,198,199,116,Yes,178,229,4699,4077,122,54,312,133,44,57695,3460,133,854,1859,614,38,No,No,No
452,BUNCOMBE,47.1,732,417,11,Yes,796,408,48,Yes,781,413,116,Yes,684,509,7455,6699,87,5,625,40,39,40658,5177,824,2004,2061,288,98,No,No,No
2600,BUNCOMBE,48.1,626,369,11,Yes,675,372,49,Yes,649,398,116,Yes,589,463,4354,4042,26,11,192,83,42,41143,3088,468,1213,1253,153,22,No,No,No
2351,BUNCOMBE,49.1,811,460,11,Yes,901,453,49,Yes,868,476,116,Yes,759,590,6378,5897,6,18,277,180,42,39998,4419,741,1816,1657,205,38,No,No,No
2346,BUNCOMBE,50.1,350,291,11,Yes,378,293,49,Yes,356,315,115,Yes,362,314,3076,2928,0,0,18,131,44,35184,2280,383,924,819,154,130,No,No,No
2338,BUNCOMBE,51.2,443,398,11,Yes,475,405,49,Yes,450,423,115,Yes,470,401,3287,3071,1,36,60,119,43,45345,2300,296,982,816,206,53,No,No,No
2342,BUNCOMBE,52.1,824,471,11,Yes,916,461,49,Yes,875,497,115116,Yes,613,350,5340,4574,67,61,382,256,42,47408,3747,554,1461,1414,318,58,No,No,No
2340,BUNCOMBE,53.1,719,475,11,Yes,780,452,49,Yes,709,499,116,Yes,669,555,3604,3398,28,14,142,22,45,41272,2729,401,1242,961,124,81,No,No,No
2578,BUNCOMBE,54.2,444,440,11,Yes,473,442,48,Yes,475,438,116,Yes,437,480,10023,7347,655,330,1331,360,39,57662,6764,648,1431,3393,1292,40,No,No,No
2722,BUNCOMBE,55.1,593,496,10,Yes,646,484,48,Yes,642,501,116,Yes,569,586,5048,4687,74,38,166,83,45,74798,3624,133,969,1920,602,8,No,No,No
2576,BUNCOMBE,56.2,409,459,11,Yes,450,442,48,Yes,441,452,116,Yes,391,505,2170,1926,77,43,83,41,44,64353,1549,46,383,836,284,4,No,No,No
528,BUNCOMBE,57.1,632,490,10,Yes,653,499,48,Yes,673,473,114115116,"No,Yes",646,477,5021,4374,277,123,173,74,45,50438,3692,154,817,1982,738,28,No,No,Yes
2630,BUNCOMBE,58.1,465,464,11,Yes,508,447,49,Yes,481,467,115,Yes,497,453,3297,3067,11,2,139,77,46,47598,2426,96,719,1207,404,20,No,No,No
2616,BUNCOMBE,59.1,880,893,11,Yes,936,884,49,Yes,899,912,115,Yes,924,898,4560,4450,1,8,61,40,52,53353,3543,223,1298,1371,650,69,No,No,No
2721,BUNCOMBE,60.2,193,325,10,Yes,212,321,49,Yes,202,332,114115,"No,Yes",203,319,1749,1429,133,5,114,68,40,49923,1266,95,380,595,196,9,No,No,Yes
2724,BUNCOMBE,60.4,360,388,10,Yes,389,379,4849,Yes,370,393,114115,"No,Yes",378,378,1898,1743,57,10,36,53,48,62929,1452,65,409,684,295,11,No,No,Yes
2601,BUNCOMBE,61.1,584,612,10,Yes,639,604,49,Yes,611,628,115,Yes,621,632,4260,3744,187,7,198,124,42,49616,3146,243,1102,1322,479,34,No,No,No
2628,BUNCOMBE,62.1,448,611,10,Yes,482,600,49,Yes,477,598,114115,"No,Yes",469,606,1370,1205,62,3,62,38,41,48926,1008,74,342,439,153,10,No,No,Yes
2343,BUNCOMBE,63.1,127,125,11,Yes,141,119,49,Yes,130,131,116,Yes,120,141,1859,1812,11,1,24,12,48,41013,1375,219,613,485,58,63,No,No,No
2627,BUNCOMBE,64.1,365,340,10,Yes,392,342,49,Yes,396,329,114115,"No,Yes",382,351,3368,3002,136,33,137,59,42,41800,2494,301,909,1040,245,25,No,No,Yes
2349,BUNCOMBE,65.1,533,735,10,Yes,565,769,49,Yes,576,757,115,Yes,573,757,5773,5127,231,52,255,109,42,42299,4276,509,1552,1776,439,46,No,No,No
2719,BUNCOMBE,66.1,310,364,10,Yes,329,384,49,Yes,330,378,114,No,323,367,1192,1063,48,12,49,21,42,41898,883,106,322,368,87,9,No,No,Yes
2618,BUNCOMBE,67.1,542,815,11,Yes,618,780,49,Yes,581,818,115,Yes,596,807,1153,1063,6,0,56,27,46,47743,849,37,248,424,140,6,No,No,No
2717,BUNCOMBE,68.1,735,505,1011,Yes,836,459,49,Yes,771,524,114116,"No,Yes",770,547,5560,4774,104,35,444,203,39,39277,4068,536,1885,1369,278,31,No,No,Yes
524,BUNCOMBE,681,114,60,11,Yes,126,51,49,Yes,122,53,116,Yes,110,66,1215,1107,12,9,82,5,41,40983,947,126,445,330,45,12,No,No,No
2,BUNCOMBE,69.1,614,473,11,Yes,693,450,49,Yes,652,484,116,Yes,585,551,4263,3515,61,11,465,211,37,41673,2900,360,1297,1075,167,17,No,No,No
2623,BUNCOMBE,70.1,336,665,10,Yes,364,678,49,Yes,356,685,114115,"No,Yes",358,653,4542,3892,200,39,341,70,37,40531,3049,332,805,1470,442,10,No,No,Yes
2629,BUNCOMBE,71.1,833,998,11,Yes,896,972,49,Yes,837,1020,115,Yes,881,993,6485,5598,250,9,519,109,46,51883,4863,567,1274,2217,804,25,No,No,No
2018,BURKE,0001,756,473,11,Yes,834,468,46,Yes,719,590,86,Yes,862,445,3676,3169,251,155,84,18,43,43103,2518,399,937,964,218,20,No,No,No
2059,BURKE,0003,344,123,11,Yes,377,120,46,Yes,331,172,86,Yes,369,125,1544,1361,37,37,51,59,46,41234,1168,228,399,448,94,10,No,No,No
2056,BURKE,0011,695,191,11,Yes,755,195,46,Yes,672,287,86,Yes,755,198,5122,4645,50,220,94,112,43,34957,3467,858,1619,911,79,31,No,No,No
2061,BURKE,0012,665,129,11,Yes,705,129,46,Yes,660,181,86,Yes,703,133,2652,2384,47,103,63,55,41,36770,1831,482,688,599,61,51,No,No,No
2023,BURKE,0013,850,211,11,Yes,896,205,46,Yes,817,288,86,Yes,881,220,3204,2816,30,164,150,44,40,36361,2170,591,896,627,55,26,No,No,No
2060,BURKE,0014,617,139,11,Yes,639,136,46,Yes,567,211,86,Yes,653,127,2823,2520,12,149,105,38,41,36133,1909,539,730,588,52,26,No,No,No
2054,BURKE,0015,411,149,11,Yes,441,132,46,Yes,422,156,86,Yes,447,134,2829,2514,46,115,92,61,41,35064,1922,458,956,465,43,13,No,No,No
2017,BURKE,0018,135,83,11,Yes,139,84,46,Yes,139,83,86,Yes,143,81,877,758,55,12,14,38,43,50814,629,86,228,228,87,61,No,No,No
2024,BURKE,0019,173,115,11,Yes,186,109,46,Yes,170,130,86,Yes,186,111,1138,984,70,16,20,48,43,50731,815,112,297,295,111,79,No,No,No
2025,BURKE,0020,278,213,11,Yes,313,203,46,Yes,269,244,86,Yes,297,213,560,484,35,8,9,24,43,50846,401,55,146,145,55,39,No,No,No
2020,BURKE,0021,306,209,11,Yes,370,189,46,Yes,311,257,86,Yes,389,179,1485,1285,40,115,37,8,48,43009,1127,171,461,390,105,9,No,No,No
2048,BURKE,0022,566,244,11,Yes,631,237,46,Yes,520,354,86,Yes,646,231,4518,3940,94,335,124,25,47,41651,3323,604,1346,1110,264,26,No,No,No
2053,BURKE,0024,710,390,11,Yes,770,382,46,Yes,652,521,86,Yes,854,306,3228,2800,79,238,89,22,47,42067,2425,403,978,836,208,23,No,No,No
2380,BURKE,0029-A,340,75,11,Yes,362,79,46,Yes,343,100,112,Yes,342,89,2258,2054,54,72,20,58,42,36651,1561,393,616,500,52,50,No,No,No
2381,BURKE,0029-B,298,150,11,Yes,310,156,46,Yes,298,173,112,Yes,301,161,2758,2601,40,59,12,45,43,37121,1919,543,737,579,60,105,No,No,No
2051,BURKE,0031,244,551,11,Yes,297,521,46,Yes,276,557,86,Yes,298,527,3280,2101,366,13,590,210,42,34561,2186,390,641,865,290,7,No,No,No
2047,BURKE,0034,387,514,11,Yes,422,494,46,Yes,365,567,86,Yes,472,460,2288,1483,272,12,376,145,41,35297,1521,277,470,585,190,6,No,No,No
2052,BURKE,0035,255,371,11,Yes,297,355,46,Yes,263,400,86,Yes,320,345,2765,1685,263,14,690,113,42,31658,1890,423,536,730,201,5,No,No,No
2049,BURKE,0036,498,286,11,Yes,548,264,46,Yes,474,358,86,Yes,524,303,2192,1825,167,47,72,82,40,37522,1535,342,652,480,60,29,No,No,No
2050,BURKE,0038,483,361,11,Yes,554,337,46,Yes,484,412,86,Yes,561,333,4641,3605,312,98,515,111,43,38624,3254,646,1060,1260,287,19,No,No,No
2055,BURKE,0039,292,347,11,Yes,336,330,46,Yes,299,376,86,Yes,336,333,2999,2126,244,36,492,102,43,36103,2121,499,681,777,165,11,No,No,No
2021,BURKE,0040,415,279,11,Yes,468,273,46,Yes,434,322,86,Yes,445,305,3460,2483,292,112,505,69,42,37638,2424,541,884,861,139,21,No,No,No
2252,BURKE,0047-A,381,561,11,Yes,438,556,46,Yes,398,602,86,Yes,421,577,1793,1473,159,36,36,89,46,51233,1272,157,415,587,113,38,No,No,No
2253,BURKE,0047-B,265,233,11,Yes,291,238,46,Yes,275,265,86,Yes,300,231,1457,1185,134,27,46,66,46,48750,1032,143,337,472,79,23,No,No,No
2254,BURKE,0048,531,463,11,Yes,614,430,46,Yes,509,539,86,Yes,594,463,2148,1733,199,33,101,82,45,45210,1519,246,505,668,101,32,No,No,No
2019,BURKE,0051,784,501,11,Yes,863,487,46,Yes,810,557,86,Yes,832,532,3434,2649,402,267,54,64,42,43869,2469,499,872,998,100,36,No,No,No
2026,BURKE,0052,251,203,11,Yes,285,203,46,Yes,263,225,86,Yes,272,216,3420,2695,370,266,28,60,42,44131,2466,490,881,996,100,40,No,No,No
2057,BURKE,0053,521,237,11,Yes,575,240,46,Yes,564,265,112,Yes,543,258,3942,3558,63,258,27,36,42,44515,2885,479,1136,1119,152,64,No,No,No
2022,BURKE,0062,194,137,11,Yes,209,133,46,Yes,184,159,86,Yes,199,150,3338,2844,223,38,110,122,43,47232,2385,380,867,850,288,208,No,No,No
2255,BURKE,0064,204,127,11,Yes,220,120,46,Yes,203,139,112,Yes,213,126,2467,2125,169,35,72,67,41,38511,1721,445,704,508,64,69,No,No,No
2062,BURKE,0065,274,114,11,Yes,300,114,46,Yes,286,143,112,Yes,283,126,2029,1626,213,39,90,60,39,40856,1367,359,555,400,54,36,No,No,No
2046,BURKE,0066,427,290,11,Yes,455,286,46,Yes,422,324,86,Yes,461,287,2878,2288,250,0,323,17,42,30039,2032,539,748,667,79,80,No,No,No
2058,BURKE,0070,653,368,11,Yes,745,352,46,Yes,680,432,86,Yes,750,361,2488,1983,240,99,104,63,38,43438,1692,374,681,558,79,20,No,No,No
416,CABARRUS,01-02,685,295,8,Yes,775,250,36,No,676,307,83,No,689,294,5060,3909,537,95,427,93,41,69771,3369,244,1203,1668,254,39,No,Yes,Yes
350,CABARRUS,01-04,973,806,8,Yes,1091,724,36,No,989,814,82,Yes,1036,760,3996,3002,541,142,245,66,39,75093,2579,161,793,1340,285,19,No,Yes,No
351,CABARRUS,01-06,792,647,8,Yes,869,577,36,No,809,634,82,Yes,833,604,3442,2548,586,193,77,38,35,85374,2065,87,545,1090,344,9,No,Yes,No
579,CABARRUS,01-07,782,389,8,Yes,870,322,36,No,778,382,82,Yes,819,352,4240,3158,687,224,120,50,36,83708,2575,118,701,1354,402,13,No,Yes,No
581,CABARRUS,01-08,694,560,8,Yes,799,499,36,No,696,562,82,Yes,746,535,4461,3269,637,110,384,61,36,76964,2770,160,946,1367,298,20,No,Yes,No
580,CABARRUS,01-09,323,121,8,Yes,364,101,36,No,317,127,82,Yes,344,105,2333,1749,339,32,91,122,40,62109,1547,137,490,789,131,5,No,Yes,No
606,CABARRUS,01-10,636,486,8,Yes,738,419,36,No,635,499,82,Yes,707,435,3936,3023,550,44,178,142,39,65680,2610,238,868,1292,212,11,No,Yes,No
413,CABARRUS,02-01,617,419,8,Yes,697,347,36,No,606,434,83,No,614,415,5450,4022,848,219,303,58,34,63933,3463,211,1330,1518,404,10,No,Yes,Yes
609,CABARRUS,02-02,1026,667,8,Yes,1154,575,36,No,1035,674,82,Yes,1084,609,4381,2922,560,123,607,170,38,70336,2841,346,676,1576,243,11,No,Yes,No
577,CABARRUS,02-03,1284,826,8,Yes,1437,719,36,No,1276,843,82,Yes,1375,759,8321,6007,1236,83,784,211,35,67537,5413,705,1710,2636,363,25,No,Yes,No
352,CABARRUS,02-05,1092,682,8,Yes,1250,552,36,No,1103,691,83,No,1101,657,4215,3172,502,99,361,81,39,75226,2763,225,729,1479,330,10,No,Yes,Yes
414,CABARRUS,02-06,536,606,8,Yes,628,541,36,No,526,625,83,No,529,602,5099,2859,1232,163,716,128,33,51202,3096,339,1137,1304,316,7,No,Yes,Yes
610,CABARRUS,02-07,920,486,8,Yes,1032,381,36,No,925,481,82,Yes,955,438,4387,3523,415,193,189,68,42,82244,2949,117,671,1737,424,8,No,Yes,No
665,CABARRUS,02-08,1141,1005,12,Yes,2554,1814,36,No,1161,980,82,Yes,1257,921,8488,5737,1465,714,510,62,33,85315,5270,120,1408,3108,634,23,No,Yes,No
664,CABARRUS,02-09,1120,1176,12,Yes,2406,2142,36,No,1166,1068,82,Yes,1140,1113,8689,5127,1533,1382,479,168,36,107136,5248,117,663,3411,1057,20,No,Yes,No
576,CABARRUS,03-00,1111,577,12,Yes,2388,1016,36,No,1118,588,82,Yes,1179,523,6969,5142,1006,153,358,310,38,76807,4440,429,1468,2115,428,53,No,Yes,No
2247,CABARRUS,04-01,502,535,8,Yes,592,472,36,No,487,570,83,No,490,560,4426,2459,1377,17,516,57,40,36427,3058,557,1278,1039,184,7,No,Yes,Yes
2250,CABARRUS,04-02,376,534,8,Yes,437,488,36,No,368,553,83,No,371,538,3832,2116,1127,16,485,88,36,44758,2531,412,1010,918,191,5,No,Yes,Yes
2249,CABARRUS,04-03,596,552,8,Yes,698,500,36,No,585,590,76,No,591,574,3699,2236,944,12,442,64,37,44381,2436,394,1067,822,153,5,No,Yes,Yes
530,CABARRUS,04-04,238,327,8,Yes,309,276,36,No,231,348,83,No,233,337,2098,1407,470,0,173,49,38,33071,1494,306,522,617,48,2,No,Yes,Yes
293,CABARRUS,04-05,293,214,8,Yes,324,194,36,No,286,238,83,No,291,229,2775,1702,618,3,410,42,32,30629,1700,362,749,520,69,4,No,Yes,Yes
529,CABARRUS,04-06,300,262,8,Yes,343,247,36,No,293,286,83,No,297,276,2599,1636,585,0,332,45,34,30923,1678,357,687,574,59,3,No,Yes,Yes
353,CABARRUS,04-07,499,198,8,Yes,572,139,36,No,487,227,83,No,489,217,3168,2061,655,19,386,48,34,39972,2014,331,810,784,89,4,No,Yes,Yes
415,CABARRUS,04-08,362,211,8,Yes,414,189,36,No,356,222,83,No,358,212,2948,2132,499,65,186,68,37,54072,1955,178,657,958,163,12,No,Yes,Yes
